Unnamed: 0,id,company,location,postDate,title scraped for,Country,upper_salary,lower_salary,payment_frequency,State,age,Position,year_of_exp,contract_type,eligibility,title_cleaned,skills_list
8247,job_2ad6aed2d85527c0,Mintel,Belfast+1 location,Posted 6 days ago,Web Developer,UK,,,,Belfast+1 location,,Senior Level,,,,Senior Software Engineer   WordPress,['R']
8248,job_cff00218e46e5b3b,Proactive IT,Remote in London,Posted 6 days ago,Web Developer,UK,650.0,550.0,,Remote in London,,,,,postgraduate,Full Stack .Net Developer,"['D', 'C', 'C#', 'CSS', 'client', 'HTML', 'R', '.NET', 'Java', 'ML', 'UI', 'UX']"
8249,job_dff3d973bfbddc18,EDF Limited,Hybrid remote in London,Posted 6 days ago,Web Developer,UK,,,,Hybrid remote in London,,,,,,Software Engineer,"['D', 'C', 'R']"
8250,job_e91b322022640133,CAPCO,London,Posted 6 days ago,Web Developer,UK,,,,London,,Mid-Level,,,,Principal Frontend Developer,"['D', 'C', 'CSS', 'Docker', 'OpenID', 'client', 'Go', 'Machine Learning', 'R', 'Java', 'api', 'OAuth', 'SAS', 'UI']"
8251,job_ae4ba9ce127fa733,Modis UK,Stafford,Posted 6 days ago,Web Developer,UK,,,,Stafford,,Senior Level,,,,Senior Web Developer Contract,['R']
8252,job_8aa75805a4c7e682,Sky Betting & Gaming,Remote in Leeds LS1,Posted 6 days ago,Web Developer,UK,,,,Remote in Leeds LS1,,,,,,Software Engineer   Bet Rep,['R']
8253,job_4dd8265ebc5f2169,Marcus Donald People,London,Posted 6 days ago,Web Developer,UK,70000.0,60000.0,Yearly,London,,,3.0,,,Full Stack Developer,['C']
8254,job_99fd9180839156e7,Vodafone,London,Posted 6 days ago,Web Developer,UK,,,,London,,,,,,Devops Engineer,"['AWS', 'D', 'C', 'Docker', 'Go', 'R', 'ITIL', 'Python']"
8255,job_2107dcc114c45ca9,Opus Recruitment Solutions,West Midlands,Posted 6 days ago,Web Developer,UK,,,,West Midlands,,,,,,PHP Laravel Developer   Contract  Outside,['R']
8256,job_42efd69a354c44cd,Zurich Gruppe Deutschland,Douglas,Posted 6 days ago,Web Developer,UK,,,,Douglas,,,,,,Full Stack Developer,"['D', 'C', '.net', 'R']"
8257,job_66d30f144eac3b92,Salt Recruitment,Greater London,Posted 6 days ago,Web Developer,UK,,,,Greater London,,Mid-Level,,,,Web Engineer,"['Docker', 'Java', 'D', 'R']"
8258,job_ecd54860e11edf7e,Version 1,Newcastle upon Tyne+7 locations,Posted 6 days ago,Web Developer,UK,,,,Newcastle upon Tyne+7 locations,,Senior Level,,,,Senior Angular Frontend Engineer,"['Java', 'HTML', 'UI', 'ML']"
8259,job_02b3cb0722627ed5,Jessica Simoes,Hybrid remote in East Midlands,Posted 6 days ago,Web Developer,UK,,55000.0,Yearly,Hybrid remote in East Midlands,,Senior Level,,,,Java Developer,['R']
8260,job_6e239784cd1282fd,Jenrick Group,Remote in Halifax,Posted 6 days ago,Web Developer,UK,65000.0,50000.0,Yearly,Remote in Halifax,,Senior Level,,,postgraduate,Senior C,"['D', 'C', 'R', 'C#']"
8261,job_c3771c363bb6172d,Spectrum IT,Hybrid remote in Southampton+1 location,Posted 6 days ago,Web Developer,UK,65000.0,45000.0,Yearly,Hybrid remote in Southampton+1 location,,,,,,"Software Developer, TypeScript, JavaScript, FinTech","['SQL', 'D', 'C', 'PostgreSQL', 'Docker', 'R']"
8262,job_0219082de53a24dd,MMT Digital,London+2 locations,Posted 6 days ago,Web Developer,UK,,,,London+2 locations,,Senior Level,,,,Senior Front End Engineer,"['AWS', 'D', 'C', 'R', 'Java', 'Git', 'DevOps', 'ML']"
8263,job_50f2762f4b78d1fb,Hunter Selection,Remote in Cheltenham+1 location,Posted 6 days ago,Web Developer,UK,,,,Remote in Cheltenham+1 location,,,3.0,,,Full Stack Developer,['R']
8264,job_141396864892e29d,Checkout.com,London,Posted 6 days ago,Web Developer,UK,,,,London,,Senior Level,,,,Senior Software Engineer    Launchpad,"['D', 'C', 'client', 'Excel', 'R', 'js', 'Java', 'Node.js', 'Javascript']"
8265,job_245c8f0175e418ed,Spectrum IT,Winchester,Posted 6 days ago,Web Developer,UK,65000.0,50000.0,Yearly,Winchester,,,40.0,,,Software Developer   C,"['D', 'C', 'C#', 'client', 'R']"
8266,job_04a7ae362c88f7f9,IRIS,Remote,Posted 6 days ago,Web Developer,UK,,,,Remote,,Senior Level,,,postgraduate,Lead Developer,"['SQL', 'D', 'C', 'CSS', 'C#', 'HTML', 'R', 'Java', 'Git', 'ML']"
8267,job_29740d3a948b36eb,CAPCO,London,Posted 6 days ago,Web Developer,UK,,,,London,,Senior Level,,,,Senior Frontend Developer,"['D', 'C', 'CSS', 'OpenID', 'client', 'Go', 'Machine Learning', 'R', 'Java', 'api', 'OAuth', 'SAS', 'UI']"
8268,job_d120d65894635851,Dome Recruitment,London,Posted 6 days ago,Web Developer,UK,,80000.0,Yearly,London,,Senior Level,,,,Senior Developer,['R']
8269,job_eabfbdecd9af304e,"Hottinger, Bruel & Kjaer",Remote in Sheffield,Posted 6 days ago,Web Developer,UK,,,,Remote in Sheffield,,Senior Level,,,,Lead Support Engineer,['R']
8270,job_df727ee00a728213,Linux Recruit,Remote,6 days ago,Web Developer,UK,650.0,550.0,,Remote,,Senior Level,,,,Senior Fullstack Developer,['R']
8271,job_0c3a4bc3c5c99a91,Spectrum IT,Bristol,6 days ago,Web Developer,UK,80000.0,75000.0,Yearly,Bristol,,Senior Level,,,,"Senior Full Stack Developer, TypeScript, JavaScript, Node","['JSON', 'SQL', 'D', 'C', 'PostgreSQL', 'Docker', 'R', 'api']"
8272,job_a3797ee2e95172dc,Oscar Technology,Hybrid remote in Grantham,6 days ago,Web Developer,UK,,,,Hybrid remote in Grantham,,Senior Level,5.0,,,Senior PHP Developer,"['AWS', 'SQL', 'D', 'C', 'Docker', 'Laravel', 'client', 'PHP', 'Java', 'Git', 'NoSQL', 'MySQL']"
8273,job_e4bf8edb252c4df2,Spectrum IT,Bournemouth,6 days ago,Web Developer,UK,50000.0,40000.0,Yearly,Bournemouth,,,,,,Software Developer   C,['R']
8274,job_59b690a85c64107b,Live Nation,London,6 days ago,Web Developer,UK,,,,London,,Senior Level,,,postgraduate,Senior Software Engineer,['R']
8275,job_bd796157c8caac80,Boston Consulting Group,London,6 days ago,Web Developer,UK,,,,London,,Senior Level,,,,Senior Front End Engineer,['R']
8276,job_1642d99e2695a76b,Duo Security,London,6 days ago,Web Developer,UK,,,,London,,Senior Level,,,,Senior Site Reliability Engineer EMEA   Duo Security,"['D', 'C', 'Go', 'DevOps', 'Python']"
8277,job_0bdb796f07d2a8f1,Spectrum IT,Portsmouth,6 days ago,Web Developer,UK,65000.0,55000.0,Yearly,Portsmouth,,Senior Level,,,,"Senior Software Developer   JavaScript, TypeScript, React",['R']
8278,job_46fb064cc9b558e0,Boston Consulting Group,London,6 days ago,Web Developer,UK,,,,London,,,,,undergraduate,IT ERP Lead Quality Engineer,"['SQL', 'D', 'C', 'Tracking', 'SOAP', 'R', 'Java', 'Python']"
8279,job_266f2bdaf55c33e1,Version 1,Aberdeen,6 days ago,Web Developer,UK,,,,Aberdeen,,Senior Level,,,,Senior Frontend Angular Engineer,"['D', 'D3.js', 'HTML', 'R', 'js', 'Java', 'ML', 'Node.js', 'UI']"
8280,job_eeecd610463d1e76,Admiral,Remote,6 days ago,Web Developer,UK,,,,Remote,,Senior Level,,,,Senior Automation Engineer,"['D', 'C']"
8281,job_a492787f8a6feecc,Salt Recruitment,Greater London,6 days ago,Web Developer,UK,700.0,600.0,,Greater London,,Mid-Level,,,,React Engineer,"['D', 'Docker', 'client', 'R', 'Java']"
8282,job_cd5bb7f80193ef65,Meta,Leamington Spa+1 location,6 days ago,Web Developer,UK,,,,Leamington Spa+1 location,,Senior Level,,,,Cloud Platform Engineer   Unit,"['Java', 'C', 'R', 'Javascript']"
8283,job_ccafc1bfac17f5fb,Graham & Brown,Blackburn BB1,6 days ago,Web Developer,UK,31978.0,25582.0,Yearly,Blackburn BB1,,Senior Level,3.0,,,Web Designer,['R']
8284,job_d3085f2e3839f2b1,goDonate by WPNC,Remote in London W1F,Active 2 days ago,Web Developer,UK,42000.0,35000.0,Yearly,Remote in London W1F,,,1.0,,postgraduate,Web Developer,"['D', 'C', 'R', 'js', '.NET', 'UX', 'HTML', 'server', 'ML', 'SQL', 'CSS', 'Go', 'Java', 'Git', 'XML', 'JSON', 'http', 'client', 'SAS', 'Node.js']"
8285,job_39e75c80d181e1c4,DIY Soup Limited,Folkestone CT19,Active 2 days ago,Web Developer,UK,36150.0,28928.0,Yearly,Folkestone CT19,,,2.0,Full-time,,Web Developer,[]
8286,job_08218159c5c731d5,Go2personnel,Remote in Liverpool+2 locations,Active 1 day ago,Web Developer,UK,55000.0,45000.0,Yearly,Remote in Liverpool+2 locations,,Senior Level,,,,PHP Laravel Developer   FULLY REMOTE,"['SQL', 'D', 'C', 'Laravel', 'client', 'R', 'js', 'PHP', 'Java', 'Git', 'MySQL', 'UI', 'UX']"
8287,job_9e5ca37d6f0613b1,Digity,Wokingham RG40,Active 2 days ago,Web Developer,UK,28000.0,26000.0,Yearly,Wokingham RG40,,,2.0,Full-time,postgraduate,Web Designer,"['D', 'client', 'C', 'R']"
8288,job_684a7f952b970dcf,Protected.Net,Fareham,Active 5 days ago,Web Developer,UK,,40000.0,Yearly,Fareham,,,,Full-time,,Front End Developer,"['Ada', 'D', 'C', 'CSS', 'asp', 'HTML', 'R', 'PHP', 'Java', 'server', 'ML']"
8289,job_be5f57bd72f78fda,Factory Pattern,Cheltenham GL50,Active 2 days ago,Web Developer,UK,40000.0,35000.0,Yearly,Cheltenham GL50,,,2.0,Full-time,,Front End Web Developer,"['D', 'R']"
8290,job_4d0c70bbb83908ac,Wonderful Creative Agency,Maidstone ME14,Posted 6 days ago,Web Developer,UK,35000.0,28000.0,Yearly,Maidstone ME14,,,3.0,,,Front End Web Developer,['R']
8291,job_53469923f46f4c80,Bike Club,London SE1,Active 1 day ago,Web Developer,UK,50000.0,40000.0,Yearly,London SE1,,,3.0,Full-time,postgraduate,Front End Developer,"['AWS', 'node', 'D', 'C', 'CSS', 'Go', 'HTML', 'R', 'Git', 'server', 'ML', 'UX']"
8292,job_e691ab02a76a8bca,TEC Partners Ltd,Remote in Ipswich,Active 6 days ago,Web Developer,UK,55000.0,45000.0,Yearly,Remote in Ipswich,,,,Full-time,undergraduate,Software Developer,"['AWS', 'C', 'C#', 'CSS', 'HTML', 'R', '.NET', 'Java', 'ML', 'Vi']"
8293,job_6b54a28b4830c02b,Idox plc,Remote in Woking+4 locations,Posted 6 days ago,Web Developer,UK,,,Hourly,Remote in Woking+4 locations,,,3.0,,,API Developer,"['SQL', 'D', 'C', '.net', 'C#', 'Docker', 'Container technologies', 'Vi', 'R', 'Optimization', 'UI']"
8294,job_ba950e0340d6a2c7,Geek Designs,Peterborough PE4,Active 2 days ago,Web Developer,UK,40000.0,30000.0,Yearly,Peterborough PE4,,,3.0,Full-time,,Website Developer,['R']
8295,job_b654eea42bbd63cb,Vargo Group,Remote in Cardiff,Posted 6 days ago,Web Developer,UK,,60000.0,Yearly,Remote in Cardiff,,,3.0,,,Front End Developer,['R']
8296,job_5383580d4688711b,CTI Digital,Hybrid remote in Manchester,Active 2 days ago,Web Developer,UK,40000.0,35000.0,Yearly,Hybrid remote in Manchester,,,2.0,Full-time,,Frontend React JS Developer,"['AWS', 'SQL', 'D', 'C', 'CSS', 'C#', 'HTML', 'R', 'PHP', 'Java', 'server', 'ML']"
8297,job_b23eee0a57f43ab1,NBI Partnership,Norwich,Active 2 days ago,Web Developer,UK,40750.0,33050.0,Yearly,Norwich,,,,Full-time,undergraduate,Web Developer,"['http', 'C', 'R']"
8298,job_dc7abf0172771c29,Cloudrise EMEA,Chobham GU24,Active 3 days ago,Web Developer,UK,140000.0,111000.0,Yearly,Chobham GU24,,Senior Level,5.0,,undergraduate,Senior Full Stack Software Developer,"['AWS', 'SQL', 'D', 'C', 'ETL', 'PostgreSQL', 'Go', 'R', 'Git', 'SAS', 'UI', 'Excel']"
8299,job_51dd31a9b37dd50e,AlphaLogix,Chepstow,Active 5 days ago,Web Developer,UK,45000.0,25000.0,Yearly,Chepstow,,,,Full-time,,Software Developer C,[]
8300,job_2f39ebd8993f0d62,IDHL Group,Remote in Manchester,6 days ago,Web Developer,UK,50000.0,35000.0,Yearly,Remote in Manchester,,,,,,Frontend React Developer,"['D', 'C', 'R']"
8301,job_99b27ef5d9f40d2c,Chassam Recruitment,Remote in Leeds,6 days ago,Web Developer,UK,,45000.0,Yearly,Remote in Leeds,,Senior Level,2.0,Full-time,,PHP Developer,['R']
8302,job_28e9507cd043c3eb,Mobile Rocket,Newton Aycliffe DL5,Active 5 days ago,Web Developer,UK,50000.0,30000.0,Yearly,Newton Aycliffe DL5,,Senior Level,,Full-time,,Senior PHP Developer,"['PHP', 'D', 'R']"
8303,job_1afb6cde891ff6d6,Explorage,Gaerwen,Active 1 day ago,Web Developer,UK,50000.0,45000.0,Yearly,Gaerwen,,,,Full-time,,Technical Lead/Developer,['R']
8304,job_9cea604a443a7c0f,Idox Software Ltd,Remote in Glasgow+1 location,6 days ago,Web Developer,UK,,,,Remote in Glasgow+1 location,,Senior Level,3.0,,,"Senior Developer, Geospatial Services","['AWS', 'SQL', 'http', 'D', 'C', 'PostgreSQL', 'Flask', 'Docker', 'R', 'DevOps', 'Python', 'Excel']"
8305,job_3464e705da7e4264,Leo Recruitment Limited,Temporarily Remote in Reading,Active 2 days ago,Web Developer,UK,,55000.0,Yearly,Temporarily Remote in Reading,,Senior Level,2.0,,,Front End Developer,"['D', 'C', 'CSS', 'Laravel', 'HTML', 'R', 'PHP', 'Java', 'ML']"
8306,job_f7aa633a4e449d25,IDHL Group,Hybrid remote in Leeds LS1+1 location,6 days ago,Web Developer,UK,45000.0,30000.0,Yearly,Hybrid remote in Leeds LS1+1 location,,,2.0,,,Backend Developer,['R']
8307,job_03699ceeec03df9f,KO2 Embedded Recruitment Solutions,Remote in Chester,6 days ago,Web Developer,UK,45000.0,35000.0,Yearly,Remote in Chester,,Mid-Level,,,,Junior Software Engineer,['R']
8308,job_15dd6f1147cb290a,FLIXPREMIERE.COM,Hybrid remote in Sevenoaks,6 days ago,Web Developer,UK,55000.0,35000.0,Yearly,Hybrid remote in Sevenoaks,,Mid-Level,2.0,,postgraduate,Full Stack Engineer,"['D', 'C', 'R', 'UI']"
8309,job_91e9dffe9508d548,Lithe Transformation,Remote,Active 5 days ago,Web Developer,UK,,,Hourly,Remote,,Senior Level,3.0,Full-time,undergraduate,QA Test Engineer,"['D', 'C', 'Docker', 'client', 'Git', 'server', 'Excel']"
8310,job_b1121927af45668f,So Energy,London W4,6 days ago,Web Developer,UK,60000.0,35000.0,Yearly,London W4,,,3.0,,postgraduate,Front End Developer,"['C', 'CSS', 'HTML', 'R', 'js', 'Java', 'Git', 'ML', 'SAS', 'Node.js']"
8311,job_37a5c2eed0b2719e,E Direct Link Ltd,Bournemouth BH1,Active 2 days ago,Web Developer,UK,50000.0,40000.0,Yearly,Bournemouth BH1,,Senior Level,3.0,,,Senior PHP Developer,"['SQL', 'D', 'C', 'CSS', 'Laravel', 'client', 'Go', 'HTML', 'R', 'SOAP', 'PHP', 'CakePHP', 'Git', 'Java', 'server', 'ML', 'MySQL', 'Javascript']"
8312,job_e2529d74afe52bff,Confluence Technologies Inc.,Remote in London,6 days ago,Web Developer,UK,,,,Remote in London,,Senior Level,,,,Senior Developer,['R']
8313,job_b78c7b518bb9e54d,A2X,Remote in London,Active 3 days ago,Web Developer,UK,,,,Remote in London,,Senior Level,5.0,,,Senior Software Engineer,['R']
8314,job_a2c99655cf0c2b50,hireful,Remote,6 days ago,Web Developer,UK,,50000.0,Yearly,Remote,,Senior Level,,,,Lead QA Engineer,"['client', 'D', 'R']"
8315,job_5d81e3b0aaf57aa7,Bally's Interactive,London,Posted 6 days ago,Web Developer,UK,,,,London,,,,,,Software Engineer    Community,"['D', 'C', 'Docker', 'Go', 'R', 'Java', 'Git', 'DevOps']"
8316,job_601307227c5b2d73,Howells,Harrogate HG3,Posted 6 days ago,Web Developer,UK,50000.0,45000.0,Yearly,Harrogate HG3,,Senior Level,5.0,,,Senior .Net Developer,['R']
8317,job_2adaf4c07fd6fa3a,Tractable,Remote in London,Posted 6 days ago,Web Developer,UK,,,,Remote in London,,,1.0,,,Research Engineer,['R']
8318,job_cab62fa9ef3a5af1,News UK,Remote,Posted 6 days ago,Web Developer,UK,75412.0,49000.0,Yearly,Remote,,Senior Level,,,,Senior Front End Software Engineer,['R']
8319,job_6e026b322d2fc1fc,Avaloq,Edinburgh EH3,Posted 6 days ago,Web Developer,UK,,,,Edinburgh EH3,,Senior Level,,,,Senior Frontend Developer,"['D', 'C', 'CSS', 'Docker', 'R']"
8320,job_bfdeb3c2b234c97b,RVU,London,Posted 6 days ago,Web Developer,UK,,,,London,,Senior Level,,Full-time,,Senior Engineer   Customer Platform,"['AWS', 'SQL', 'D', 'C', 'PostgreSQL', 'Docker', 'Go', 'R']"
8321,job_a1234a55b50d8a2c,CMR Surgical,Cambridge,Posted 6 days ago,Web Developer,UK,,,,Cambridge,,Senior Level,,,,Senior Front End Engineer,"['D', 'C', 'CSS', 'HTML', 'Java', 'ML', 'UI', 'UX']"
8322,job_89d6acd6c03a5a34,Digitise,Glasgow G51+10 locations,Posted 6 days ago,Web Developer,UK,,,,Glasgow G51+10 locations,,,2.0,,,Business Development   Website Specialist,['R']
8323,job_e0d5e170be1433f5,Mobile Rocket,Newton Aycliffe DL5,Active 3 days ago,Web Developer,UK,35000.0,25000.0,Yearly,Newton Aycliffe DL5,,Mid-Level,,Full-time,,Junior PHP Developer,"['PHP', 'D', 'R']"
8324,job_4f80de5aa8f4c063,Pertemps ERP,Remote,Posted 6 days ago,Web Developer,UK,,,,Remote,,Senior Level,,,,Front End Developer,"['D', 'C', 'CSS', 'client', 'HTML', 'Java', 'ML', 'SAS']"
8325,job_174e6ff1e6f281ac,Incite Insight,Farnborough GU14,Posted 6 days ago,Web Developer,UK,,,,Farnborough GU14,,,,,postgraduate,.Net Software Developer,"['AWS', 'SQL', 'D', 'C', 'C#', 'Vi', 'Go', 'R', '.NET', 'UI']"
8326,job_a26cad78f5bdeab0,VSS,Remote,Posted 6 days ago,Web Developer,UK,,,,Remote,,Senior Level,3.0,,undergraduate,Senior JavaScript Engineers,"['D', 'C', 'CSS', 'HTML', 'R', 'Java', 'ML', 'SAS', 'UI', 'UX']"
8327,job_7714e224153c9164,Interaction Recruitment,Remote in Northampton,Posted 6 days ago,Web Developer,UK,45000.0,35000.0,Yearly,Remote in Northampton,,,,,postgraduate,Software engineer,['R']
8328,job_6355dd595e78624c,LloydsDirect,London,Posted 6 days ago,Web Developer,UK,85000.0,65000.0,Yearly,London,,Senior Level,,,hs,Senior Software Engineer,"['D', 'C', 'CSS', 'HTML', 'R', 'Java', 'ML', 'Javascript']"
8329,job_05b7f4b733910338,Pertemps ERP,Remote,Posted 6 days ago,Web Developer,UK,,,,Remote,,,3.0,,,Web Developer   Ruby on Rails,"['Git', 'Ruby on Rails', 'C', 'R']"
8330,job_b7dc711a28b029a1,CMR Surgical,Cambridge,6 days ago,Web Developer,UK,,,,Cambridge,,,,,,Front End Engineer,"['D', 'C', 'CSS', 'HTML', 'R', 'Java', 'ML', 'UI', 'UX']"
8331,job_cfd912eea4822de5,Triumph Consultants Ltd,Hybrid remote in London,6 days ago,Web Developer,UK,,950.0,,Hybrid remote in London,,,5.0,,,Interim Site Reliability Engineer   Cyber Security,"['AWS', 'D', 'C', 'client', 'Go', 'R', 'js', 'Java', 'Git', 'Node.js', 'Python']"
8332,job_1ca8d0f32261edc3,Reqiva Ltd,Oxford,6 days ago,Web Developer,UK,,,,Oxford,,Senior Level,6.0,,,"Senior Software Engineer   Java AWS, SQL, React","['D', 'C', 'CSS', 'HTML', 'R', 'Java', 'api', 'ML']"
8333,job_ccbd55687bfc0133,PwC,London,7 days ago,Web Developer,UK,,,,London,,Mid-Level,,,,Frontend Developer,"['C', 'R']"
8334,job_a9907a350e1bb1c9,Shift F5,Oxford,7 days ago,Web Developer,UK,45000.0,25000.0,Yearly,Oxford,,Mid-Level,2.0,,,Junior/Mid Level Web Developer,"['D', 'R', 'Go']"
8335,job_c67209f66cc117e9,VanHack,Remote in London,13 days ago,Web Developer,UK,,80000.0,Yearly,Remote in London,,,,,,Frontend Developer,"['AWS', 'D', 'C', 'CSS', 'Docker', 'R', 'SAS', 'UI', 'UX']"
8336,job_e80434bdddd52bd5,Community Brands,Remote,11 days ago,Web Developer,UK,,,,Remote,,,4.0,,postgraduate,Web Developer,[]
8337,job_23c795c55354f5f9,Home Office,London,11 days ago,Web Developer,UK,46144.0,37450.0,Yearly,London,,Senior Level,5.0,,postgraduate,Software Developer,"['http', 'D', 'C', 'Go', 'R', 'Vi']"
8338,job_60688a578f5caf0e,NHS Blood and Transplant,Birmingham B2,11 days ago,Web Developer,UK,31534.0,25655.0,Yearly,Birmingham B2,,,,,hs,Junior Systems Developer,"['D', 'C']"
8339,job_3ca1caf5153edc1a,Be-IT Resourcing,Central Belt,13 days ago,Web Developer,UK,30000.0,18000.0,Yearly,Central Belt,,,,,,Junior Web Developer,['R']
8340,job_99816bcb48700908,Bangura Solutions,Remote in Sheffield,7 days ago,Web Developer,UK,,600.0,,Remote in Sheffield,,Mid-Level,,,,JUNIOR DEVELOPER,"['D', 'R']"
8341,job_21e3df65b4e9fed1,Ordnance Survey,Hybrid remote in Southampton,11 days ago,Web Developer,UK,42840.0,36414.0,Yearly,Hybrid remote in Southampton,,,,,,Front end Web Developer,"['D', 'C', 'CSS', 'HTML', 'R', 'Java', 'ML']"
8342,job_9ad4fe422b42c277,University of Chester,Birkenhead,7 days ago,Web Developer,UK,46047.0,40931.0,Yearly,Birkenhead,,Senior Level,,,,Senior Web Developer,"['SQL', 'D', 'C', 'CSS', 'HTML', 'R', 'PHP', 'Java', 'ML', 'MySQL', 'Javascript']"
8343,job_557f73158d5f5487,University of Chester,Birkenhead,7 days ago,Web Developer,UK,30497.0,27924.0,Yearly,Birkenhead,,,,,,Web Developer   Fixed Term Contract,['R']
8344,job_4aa2413355fe2f13,develop.,London,8 days ago,Web Developer,UK,80000.0,70000.0,Yearly,London,,Senior Level,,,,Senior PHP Developer,"['SQL', 'D', 'Laravel', 'client', 'R', 'PHP', 'Git', 'MySQL']"
8345,job_b6cdc3b44ac4425e,Kroo,Remote in London,8 days ago,Web Developer,UK,,,,Remote in London,,,1.0,,postgraduate,Web Developer,"['AWS', 'Ruby on Rails', 'D', 'C', 'R', '.NET', 'PHP', 'Java', 'Optimization', 'api', 'Javascript']"
8346,job_e12f1fb0d34ed820,Propel Together,London,11 days ago,Web Developer,UK,60000.0,50000.0,Yearly,London,,,,,,PHP Developer,['R']
8347,job_a9f2ef5b5f7ead0a,Kilpatrick Townsend & Stockton,Remote in Bristol,10 days ago,Web Developer,UK,,,,Remote in Bristol,,Mid-Level,,,,PHP Web Developer  working,['R']
8348,job_ecfdfdb1725fa83f,General and Medical Healthcare,Peterborough PE2,11 days ago,Web Developer,UK,,,,Peterborough PE2,,,,,postgraduate,Frontend Web Developer   Junior Considered,"['jQuery', 'D', 'C', 'C#', 'CSS', 'Google Analytics', 'Go', 'HTML', 'R', '.NET', 'Java', 'Git', 'ML', 'Vi', 'UX']"
8349,job_33bfc5f5cd2dac04,Opus Recruitment Solutions,Hybrid remote in Malvern Link,7 days ago,Web Developer,UK,35000.0,30000.0,Yearly,Hybrid remote in Malvern Link,,Mid-Level,2.0,,,Junior Developer,"['D', 'C', 'C#', 'R', '.NET', 'Git', 'DevOps']"
8350,job_1740520dee4c9f6c,Absolute Digital Media,Remote in London EC2M,Posted 13 days ago,Web Developer,UK,,,,Remote in London EC2M,,Senior Level,,,postgraduate,Front End Developer,[]
8351,job_3efa0c4b466cb35e,Citi,London,Posted 7 days ago,Web Developer,UK,,,,London,,,2.0,,,UI Developer,"['D', 'C', 'CSS', 'Vi', 'Go', 'HTML', 'R', 'js', 'Java', 'ML', 'Node.js', 'UI']"
8352,job_d8bc90160e522903,Sanderson Recruitment Plc,Edinburgh,Posted 13 days ago,Web Developer,UK,45000.0,35000.0,Yearly,Edinburgh,,,,,,Front End Developer,['R']
8353,job_8c807e0201a37035,Aquent,Remote,Posted 7 days ago,Web Developer,UK,450.0,350.0,,Remote,,,,,,Frontend Developer,['R']
8354,job_ebc1e0a646efe0dc,Opus Recruitment Solutions,Remote in Leicester+1 location,Posted 7 days ago,Web Developer,UK,500.0,400.0,,Remote in Leicester+1 location,,,,,,Front end developer,"['AWS', 'client', 'js', 'R', 'Java']"
